2504,4577,7081,1
2504,4577,28324,0
2505,5413,7918,1
2505,5413,-7918,0
2506,5449,7955,1
2506,5449,-23865,0
2507,7791,10298,1
2507,7791,-30894,0
2508,3697,6205,1
2508,3697,18615,0
2509,4689,7198,1
2509,4689,-21594,0
2510,5837,8347,1
2510,5837,-16694,0
2511,7849,10360,1
2511,7849,41440,0
2512,2345,4857,1
2512,2345,19428,0
2513,4718,7231,1
2513,4718,36155,0
2514,4722,7236,1
2514,4722,36180,0
2515,4799,7314,1
2515,4799,14628,0
2516,2842,5358,1
2516,2842,21432,0
2517,8268,10785,1
2517,8268,-10785,0
2518,6133,8651,1
2518,6133,43255,0
2519,6792,9311,1
2519,6792,37244,0
2520,8470,10990,1
2520,8470,0,0
2521,1240,3761,1
2521,1240,-7522,0
2522,1581,4103,1
2522,1581,16412,0
2523,6959,9482,1
2523,6959,47410,0
2524,6200,8724,1
2524,6200,-34896,0
2525,1449,3974,1
2525,1449,0,0
2526,8066,10592,1
2526,8066,0,0
2527,9573,12100,1
2527,9573,-12100,0
2528,7177,9705,1
2528,7177,19410,0
2529,4280,6809,1
2529,4280,-27236,0
2530,5185,7715,1
2530,5185,-23145,0
2531,7818,10349,1
2531,7818,41396,0
2532,92,2624,1
2532,92,-10496,0
2533,8412,10945,1
2533,8412,-43780,0
2534,5263,7797,1
2534,5263,0,0
2535,3830,6365,1
2535,3830,12730,0
2536,5918,8454,1
2536,5918,-8454,0
2537,1523,4060,1
2537,1523,20300,0
2538,2328,4866,1
2538,2328,-14598,0
2539,7929,10468,1
2539,7929,-10468,0
2540,6574,9114,1
2540,6574,18228,0
2541,7041,9582,1
2541,7041,-38328,0
2542,460,3002,1
2542,460,9006,0
2543,1987,4530,1
2543,1987,-4530,0
2544,8646,11190,1
2544,8646,-22380,0
2545,8828,11373,1
2545,8828,-34119,0
2546,852,3398,1
2546,852,-13592,0
2547,490,3037,1
2547,490,-3037,0
2548,5385,7933,1
2548,5385,-31732,0
2549,8796,11345,1
2549,8796,-11345,0
2550,7837,10387,1
2550,7837,-20774,0
2551,6529,9080,1
2551,6529,-36320,0
2552,2909,5461,1
2552,2909,-10922,0
2553,7252,9805,1
2553,7252,0,0
2554,3000,5554,1
2554,3000,11108,0
2555,6975,9530,1
2555,6975,-38120,0
2556,4945,7501,1
2556,4945,-22503,0
2557,1057,3614,1
2557,1057,-3614,0
2558,8327,10885,1
2558,8327,-21770,0
2559,3981,6540,1
2559,3981,0,0
2560,5080,7640,1
2560,5080,-30560,0
2561,5863,8424,1
2561,5863,0,0
2562,4388,6950,1
2562,4388,0,0
2563,903,3466,1
2563,903,-3466,0
2564,9492,12056,1
2564,9492,-48224,0
2565,2401,4966,1
2565,2401,19864,0
2566,4708,7274,1
2566,4708,29096,0
2567,6067,8634,1
2567,6067,17268,0
2568,902,3470,1
2568,902,-13880,0
2569,4974,7543,1
2569,4974,22629,0
2570,2139,4709,1
2570,2139,9418,0
2571,3920,6491,1
2571,3920,0,0
2572,5650,8222,1
2572,5650,-16444,0
2573,9838,12411,1
2573,9838,-49644,0
2574,7039,9613,1
2574,7039,-38452,0
2575,7582,10157,1
2575,7582,-20314,0
2576,8734,11310,1
2576,8734,-45240,0
2577,8064,10641,1
2577,8064,31923,0
2578,8440,11018,1
2578,8440,-11018,0
2579,9998,12577,1
2579,9998,0,0
2580,6365,8945,1
2580,6365,-17890,0
2581,7977,10558,1
2581,7977,52790,0
2582,952,3534,1
2582,952,0,0
2583,9602,12185,1
2583,9602,60925,0
2584,3310,5894,1
2584,3310,29470,0
2585,5208,7793,1
2585,5208,23379,0
2586,5611,8197,1
2586,5611,-8197,0
2587,9088,11675,1
2587,9088,-46700,0
2588,1996,4584,1
2588,1996,13752,0
2589,7293,9882,1
2589,7293,-19764,0
2590,8959,11549,1
2590,8959,-23098,0
2591,3319,5910,1
2591,3319,-23640,0
2592,7114,9706,1
2592,7114,0,0
2593,8408,11001,1
2593,8408,44004,0
2594,5228,7822,1
2594,5228,39110,0
2595,2356,4951,1
2595,2356,14853,0
2596,5705,8301,1
2596,5705,-8301,0
2597,5545,8142,1
2597,5545,0,0
2598,3701,6299,1
2598,3701,31495,0
2599,9837,12436,1
2599,9837,37308,0
2600,3152,5752,1
2600,3152,-11504,0
2601,4028,6629,1
2601,4028,13258,0
2602,3474,6076,1
2602,3474,24304,0
2603,7867,10470,1
2603,7867,41880,0
2604,344,2948,1
2604,344,-8844,0
2605,7903,10508,1
2605,7903,-10508,0
2606,3585,6191,1
2606,3585,-24764,0
2607,783,3390,1
2607,783,10170,0
2608,5135,7743,1
2608,5135,38715,0
2609,4721,7330,1
2609,4721,-29320,0
2610,9387,11997,1
2610,9387,23994,0
2611,2845,5456,1
2611,2845,10912,0
2612,1305,3917,1
2612,1305,7834,0
2613,6605,9218,1
2613,6605,27654,0
2614,8533,11147,1
2614,8533,0,0
2615,4503,7118,1
2615,4503,-14236,0
2616,6121,8737,1
2616,6121,26211,0
2617,5523,8140,1
2617,5523,-24420,0
2618,8608,11226,1
2618,8608,-22452,0
2619,3641,6260,1
2619,3641,-25040,0
2620,7620,10240,1
2620,7620,-40960,0
2621,4444,7065,1
2621,4444,21195,0
2622,8853,11475,1
2622,8853,45900,0
2623,2518,5141,1
2623,2518,-20564,0
2624,5259,7883,1
2624,5259,-15766,0
2625,2182,4807,1
2625,2182,-19228,0
2626,189,2815,1
2626,189,-2815,0
2627,6611,9238,1
2627,6611,36952,0
2628,9095,11723,1
2628,9095,58615,0
2629,9208,11837,1
2629,9208,-11837,0
2630,754,3384,1
2630,754,0,0
2631,3644,6275,1
2631,3644,31375,0
2632,4339,6971,1
2632,4339,-6971,0
2633,5386,8019,1
2633,5386,16038,0
2634,1828,4462,1
2634,1828,-17848,0
2635,567,3202,1
2635,567,-3202,0
2636,3528,6164,1
2636,3528,-18492,0
2637,1240,3877,1
2637,1240,0,0
2638,9366,12004,1
2638,9366,60020,0
2639,1058,3697,1
2639,1058,11091,0
2640,580,3220,1
2640,580,6440,0
2641,4889,7530,1
2641,4889,-7530,0
2642,8699,11341,1
2642,8699,-34023,0
2643,4996,7639,1
2643,4996,-15278,0
2644,6987,9631,1
2644,6987,28893,0
2645,3947,6592,1
2645,3947,-13184,0
2646,7627,10273,1
2646,7627,51365,0
2647,9954,12601,1
2647,9954,-37803,0
2648,7585,10233,1
2648,7585,-30699,0
2649,9125,11774,1
2649,9125,47096,0
2650,837,3487,1
2650,837,-10461,0
2651,6288,8939,1
2651,6288,-8939,0
2652,7290,9942,1
2652,7290,-9942,0
2653,3667,6320,1
2653,3667,-6320,0
2654,7135,9789,1
2654,7135,-9789,0
2655,3453,6108,1
2655,3453,-6108,0
2656,7419,10075,1
2656,7419,-40300,0
2657,7505,10162,1
2657,7505,-30486,0
2658,693,3351,1
2658,693,13404,0
2659,7046,9705,1
2659,7046,48525,0
2660,664,3324,1
2660,664,9972,0
2661,6161,8822,1
2661,6161,-17644,0
2662,5941,8603,1
2662,5941,-8603,0
2663,9875,12538,1
2663,9875,0,0
2664,1837,4501,1
2664,1837,22505,0
2665,5047,7712,1
2665,5047,-30848,0
2666,6510,9176,1
2666,6510,-9176,0
2667,9690,12357,1
2667,9690,-49428,0
2668,6542,9210,1
2668,6542,-9210,0
2669,1526,4195,1
2669,1526,0,0
2670,4919,7589,1
2670,4919,-15178,0
2671,3674,6345,1
2671,3674,31725,0
2672,5302,7974,1
2672,5302,-7974,0
2673,1718,4391,1
2673,1718,0,0
2674,3111,5785,1
2674,3111,0,0
2675,1503,4178,1
2675,1503,-8356,0
2676,4901,7577,1
2676,4901,0,0
2677,4162,6839,1
2677,4162,13678,0
2678,8540,11218,1
2678,8540,44872,0
2679,2671,5350,1
2679,2671,-10700,0
2680,6272,8952,1
2680,6272,-8952,0
2681,7233,9914,1
2681,7233,29742,0
2682,8516,11198,1
2682,8516,55990,0
2683,5022,7705,1
2683,5022,-15410,0
2684,3180,5864,1
2684,3180,-23456,0
2685,312,2997,1
2685,312,-11988,0
2686,5952,8638,1
2686,5952,-8638,0
2687,3447,6134,1
2687,3447,30670,0
2688,2308,4996,1
2688,2308,-14988,0
2689,6624,9313,1
2689,6624,18626,0
2690,1929,4619,1
2690,1929,-18476,0
2691,9141,11832,1
2691,9141,-11832,0
2692,9501,12193,1
2692,9501,-12193,0
2693,8043,10736,1
2693,8043,-42944,0
2694,1810,4504,1
2694,1810,9008,0
2695,8541,11236,1
2695,8541,33708,0
2696,7179,9875,1
2696,7179,19750,0
2697,4464,7161,1
2697,4464,28644,0
2698,3621,6319,1
2698,3621,31595,0
2699,8013,10712,1
2699,8013,-32136,0
2700,9100,11800,1
2700,9100,0,0
2701,6282,8983,1
2701,6282,-8983,0
2702,8035,10737,1
2702,8035,53685,0
2703,4588,7291,1
2703,4588,-21873,0
2704,6722,9426,1
2704,6722,-18852,0
2705,9234,11939,1
2705,9234,23878,0
2706,4438,7144,1
2706,4438,21432,0
2707,1341,4048,1
2707,1341,0,0
2708,4816,7524,1
2708,4816,0,0
2709,2062,4771,1
2709,2062,14313,0
2710,5478,8188,1
2710,5478,-24564,0
2711,7022,9733,1
2711,7022,-29199,0
2712,6714,9426,1
2712,6714,-28278,0
2713,2383,5096,1
2713,2383,-20384,0
2714,8034,10748,1
2714,8034,-21496,0
2715,2626,5341,1
2715,2626,26705,0
2716,6516,9232,1
2716,6516,46160,0
2717,8947,11664,1
2717,8947,-46656,0
2718,7608,10326,1
2718,7608,20652,0
2719,3882,6601,1
2719,3882,19803,0
2720,3729,6449,1
2720,3729,19347,0
2721,2692,5413,1
2721,2692,16239,0
2722,460,3182,1
2722,460,-3182,0
2723,2890,5613,1
2723,2890,-11226,0
2724,2855,5579,1
2724,2855,-5579,0
2725,9354,12079,1
2725,9354,-36237,0
2726,7235,9961,1
2726,7235,-29883,0
2727,9328,12055,1
2727,9328,-12055,0
2728,4902,7630,1
2728,4902,22890,0
2729,4618,7347,1
2729,4618,-7347,0
2730,4327,7057,1
2730,4327,14114,0
2731,3035,5766,1
2731,3035,-17298,0
2732,5986,8718,1
2732,5986,-26154,0
2733,6318,9051,1
2733,6318,0,0
2734,4912,7646,1
2734,4912,38230,0
2735,8129,10864,1
2735,8129,32592,0
2736,4839,7575,1
2736,4839,15150,0
2737,2919,5656,1
2737,2919,-5656,0
2738,4281,7019,1
2738,4281,-28076,0
2739,1342,4081,1
2739,1342,8162,0
2740,4288,7028,1
2740,4288,14056,0
2741,2900,5641,1
2741,2900,22564,0
2742,9453,12195,1
2742,9453,48780,0
2743,5499,8242,1
2743,5499,41210,0
2744,1933,4677,1
2744,1933,0,0
2745,8830,11575,1
2745,8830,-23150,0
2746,3798,6544,1
2746,3798,-26176,0
2747,2217,4964,1
2747,2217,-14892,0
2748,8888,11636,1
2748,8888,-46544,0
2749,7869,10618,1
2749,7869,-31854,0
2750,5333,8083,1
2750,5333,40415,0
2751,7741,10492,1
2751,7741,20984,0
2752,6272,9024,1
2752,6272,-18048,0
2753,2775,5528,1
2753,2775,0,0
2754,4728,7482,1
2754,4728,-22446,0
2755,1616,4371,1
2755,1616,-13113,0
2756,5698,8454,1
2756,5698,42270,0
2757,4664,7421,1
2757,4664,29684,0
2758,8519,11277,1
2758,8519,33831,0
2759,2954,5713,1
2759,2954,-5713,0
2760,7307,10067,1
2760,7307,-40268,0
2761,2482,5243,1
2761,2482,15729,0
2762,4162,6924,1
2762,4162,27696,0
2763,4854,7617,1
2763,4854,38085,0
2764,7404,10168,1
2764,7404,-40672,0
2765,2066,4831,1
2765,2066,19324,0
2766,6636,9402,1
2766,6636,-28206,0
2767,8522,11289,1
2767,8522,0,0
2768,5022,7790,1
2768,5022,23370,0
2769,7687,10456,1
2769,7687,41824,0
2770,7463,10233,1
2770,7463,-10233,0
2771,6832,9603,1
2771,6832,-9603,0
2772,4659,7431,1
2772,4659,29724,0
2773,2455,5228,1
2773,2455,10456,0
2774,9598,12372,1
2774,9598,37116,0
2775,3990,6765,1
2775,3990,-27060,0
2776,3838,6614,1
2776,3838,-13228,0
2777,5676,8453,1
2777,5676,-16906,0
2778,9358,12136,1
2778,9358,60680,0
2779,6596,9375,1
2779,6596,0,0
2780,4855,7635,1
2780,4855,-30540,0
2781,9543,12324,1
2781,9543,24648,0
2782,588,3370,1
2782,588,13480,0
2783,3626,6409,1
2783,3626,-25636,0
2784,2410,5194,1
2784,2410,15582,0
2785,5023,7808,1
2785,5023,31232,0
2786,665,3451,1
2786,665,0,0
2787,9561,12348,1
2787,9561,-37044,0
2788,671,3459,1
2788,671,-13836,0
2789,4807,7596,1
2789,4807,-30384,0
2790,9761,12551,1
2790,9761,-12551,0
2791,9108,11899,1
2791,9108,-47596,0
2792,679,3471,1
2792,679,17355,0
2793,6723,9516,1
2793,6723,0,0
2794,8733,11527,1
2794,8733,23054,0
2795,3766,6561,1
2795,3766,-6561,0
2796,9237,12033,1
2796,9237,-48132,0
2797,1708,4505,1
2797,1708,-4505,0
2798,8491,11289,1
2798,8491,45156,0
2799,7918,10717,1
2799,7918,-10717,0
2800,4517,7317,1
2800,4517,-7317,0
2801,9968,12769,1
2801,9968,-25538,0
2802,3290,6092,1
2802,3290,-24368,0
2803,8523,11326,1
2803,8523,-22652,0
2804,9289,12093,1
2804,9289,48372,0
2805,6656,9461,1
2805,6656,-37844,0
2806,3673,6479,1
2806,3673,-19437,0
2807,3401,6208,1
2807,3401,-18624,0
2808,8482,11290,1
2808,8482,-45160,0
2809,9479,12288,1
2809,9479,49152,0
2810,511,3321,1
2810,511,0,0
2811,3943,6754,1
2811,3943,20262,0
2812,3022,5834,1
2812,3022,0,0
2813,213,3026,1
2813,213,9078,0
2814,8937,11751,1
2814,8937,23502,0
2815,1375,4190,1
2815,1375,0,0
2816,1826,4642,1
2816,1826,0,0
2817,7171,9988,1
2817,7171,19976,0
2818,3975,6793,1
2818,3975,-27172,0
2819,9059,11878,1
2819,9059,35634,0
2820,9093,11913,1
2820,9093,-35739,0
2821,7413,10234,1
2821,7413,20468,0
2822,6192,9014,1
2822,6192,-36056,0
2823,1639,4462,1
2823,1639,-13386,0
2824,2712,5536,1
2824,2712,-11072,0
2825,952,3777,1
2825,952,11331,0
2826,2234,5060,1
2826,2234,-5060,0
2827,9696,12523,1
2827,9696,50092,0
2828,9680,12508,1
2828,9680,62540,0
2829,6075,8904,1
2829,6075,-26712,0
2830,3863,6693,1
2830,3863,-20079,0
2831,7400,10231,1
2831,7400,51155,0
2832,9445,12277,1
2832,9445,36831,0
2833,8061,10894,1
2833,8061,-32682,0
2834,6144,8978,1
2834,6144,-8978,0
2835,4349,7184,1
2835,4349,-7184,0
2836,5262,8098,1
2836,5262,24294,0
2837,1155,3992,1
2837,1155,7984,0
2838,8879,11717,1
2838,8879,-11717,0
2839,1481,4320,1
2839,1481,8640,0
2840,1132,3972,1
2840,1132,19860,0
2841,2864,5705,1
2841,2864,0,0
2842,1565,4407,1
2842,1565,8814,0
2843,5452,8295,1
2843,5452,24885,0
2844,2648,5492,1
2844,2648,16476,0
2845,7068,9913,1
2845,7068,-29739,0
2846,3813,6659,1
2846,3813,13318,0
2847,7724,10571,1
2847,7724,31713,0
2848,8265,11113,1
2848,8265,33339,0
2849,5360,8209,1
2849,5360,41045,0
2850,3561,6411,1
2850,3561,-25644,0
2851,8644,11495,1
2851,8644,-34485,0
2852,2057,4909,1
2852,2057,9818,0
2853,9284,12137,1
2853,9284,60685,0
2854,3827,6681,1
2854,3827,13362,0
2855,7254,10109,1
2855,7254,-20218,0
2856,7432,10288,1
2856,7432,-30864,0
2857,7982,10839,1
2857,7982,54195,0
2858,4680,7538,1
2858,4680,37690,0
2859,4910,7769,1
2859,4910,-15538,0
2860,6533,9393,1
2860,6533,28179,0
2861,2954,5815,1
2861,2954,0,0
2862,6739,9601,1
2862,6739,19202,0
2863,5468,8331,1
2863,5468,-24993,0
2864,8810,11674,1
2864,8810,35022,0
2865,4794,7659,1
2865,4794,38295,0
2866,6716,9582,1
2866,6716,0,0
2867,2138,5005,1
2867,2138,-10010,0
2868,2148,5016,1
2868,2148,-10032,0
2869,541,3410,1
2869,541,-10230,0
2870,7998,10868,1
2870,7998,-43472,0
2871,4282,7153,1
2871,4282,-28612,0
2872,6255,9127,1
2872,6255,-36508,0
2873,54,2927,1
2873,54,8781,0
2874,2503,5377,1
2874,2503,-16131,0
2875,4310,7185,1
2875,4310,21555,0
2876,7563,10439,1
2876,7563,-20878,0
2877,8274,11151,1
2877,8274,44604,0
2878,3000,5878,1
2878,3000,23512,0
2879,4367,7246,1
2879,4367,0,0
2880,7102,9982,1
2880,7102,19964,0
2881,191,3072,1
2881,191,-6144,0
2882,9641,12523,1
2882,9641,0,0
2883,4116,6999,1
2883,4116,20997,0
2884,9531,12415,1
2884,9531,37245,0
2885,8857,11742,1
2885,8857,-23484,0
2886,2783,5669,1
2886,2783,-22676,0
2887,4064,6951,1
2887,4064,-6951,0
2888,7654,10542,1
2888,7654,-10542,0
2889,7090,9979,1
2889,7090,-29937,0
2890,3074,5964,1
2890,3074,29820,0
2891,1485,4376,1
2891,1485,-17504,0
2892,8786,11678,1
2892,8786,58390,0
2893,6092,8985,1
2893,6092,-26955,0
2894,2899,5793,1
2894,2899,-5793,0
2895,6593,9488,1
2895,6593,-37952,0
2896,4828,7724,1
2896,4828,0,0
2897,5151,8048,1
2897,5151,-32192,0
2898,1793,4691,1
2898,1793,18764,0
2899,1254,4153,1
2899,1254,-12459,0
2900,6476,9376,1
2900,6476,28128,0
2901,6851,9752,1
2901,6851,19504,0
2902,4719,7621,1
2902,4719,22863,0
2903,6256,9159,1
2903,6256,27477,0
2904,646,3550,1
2904,646,17750,0
2905,7410,10315,1
2905,7410,0,0
2906,4656,7562,1
2906,4656,0,0
2907,7860,10767,1
2907,7860,43068,0
2908,893,3801,1
2908,893,0,0
2909,3685,6594,1
2909,3685,-19782,0
2910,6347,9257,1
2910,6347,46285,0
2911,2247,5158,1
2911,2247,20632,0
2912,7455,10367,1
2912,7455,-31101,0
2913,3893,6806,1
2913,3893,0,0
2914,1999,4913,1
2914,1999,0,0
2915,9242,12157,1
2915,9242,0,0
2916,1330,4246,1
2916,1330,-8492,0
2917,8113,11030,1
2917,8113,-11030,0
2918,5055,7973,1
2918,5055,39865,0
2919,9916,12835,1
2919,9916,-38505,0
2920,8701,11621,1
2920,8701,-34863,0
2921,288,3209,1
2921,288,-9627,0
2922,2090,5012,1
2922,2090,0,0
2923,2368,5291,1
2923,2368,-5291,0
2924,3399,6323,1
2924,3399,-18969,0
2925,6478,9403,1
2925,6478,37612,0
2926,6782,9708,1
2926,6782,-38832,0
2927,6656,9583,1
2927,6656,0,0
2928,8815,11743,1
2928,8815,58715,0
2929,6573,9502,1
2929,6573,-28506,0
2930,128,3058,1
2930,128,-9174,0
2931,5419,8350,1
2931,5419,33400,0
2932,1211,4143,1
2932,1211,-12429,0
2933,4162,7095,1
2933,4162,-14190,0
2934,8944,11878,1
2934,8944,47512,0
2935,8000,10935,1
2935,8000,0,0
2936,9758,12694,1
2936,9758,25388,0
2937,5955,8892,1
2937,5955,-26676,0
2938,978,3916,1
2938,978,-7832,0
2939,9077,12016,1
2939,9077,-12016,0
2940,5893,8833,1
2940,5893,-35332,0
2941,5205,8146,1
2941,5205,0,0
2942,5836,8778,1
2942,5836,35112,0
2943,1374,4317,1
2943,1374,0,0
2944,1557,4501,1
2944,1557,-18004,0
2945,6112,9057,1
2945,6112,45285,0
2946,9625,12571,1
2946,9625,-12571,0
2947,1602,4549,1
2947,1602,9098,0
2948,2671,5619,1
2948,2671,-16857,0
2949,967,3916,1
2949,967,11748,0
2950,3126,6076,1
2950,3126,12152,0
2951,2610,5561,1
2951,2610,22244,0
2952,5961,8913,1
2952,5961,17826,0
2953,266,3219,1
2953,266,16095,0
2954,8565,11519,1
2954,8565,23038,0
2955,5123,8078,1
2955,5123,-32312,0
2956,7634,10590,1
2956,7634,31770,0
2957,1281,4238,1
2957,1281,0,0
2958,7711,10669,1
2958,7711,-21338,0
2959,4194,7153,1
2959,4194,28612,0
2960,8338,11298,1
2960,8338,-22596,0
2961,8174,11135,1
2961,8174,33405,0
2962,8893,11855,1
2962,8893,-11855,0
2963,6205,9168,1
2963,6205,0,0
2964,3460,6424,1
2964,3460,32120,0
2965,1156,4121,1
2965,1156,-12363,0
2966,9160,12126,1
2966,9160,60630,0
2967,2898,5865,1
2967,2898,-23460,0
2968,2377,5345,1
2968,2377,21380,0
2969,8557,11526,1
2969,8557,-46104,0
2970,219,3189,1
2970,219,-6378,0
2971,3341,6312,1
2971,3341,-12624,0
2972,9426,12398,1
2972,9426,61990,0
2973,8129,11102,1
2973,8129,22204,0
2974,3554,6528,1
2974,3554,32640,0
2975,2070,5045,1
2975,2070,-15135,0
2976,3693,6669,1
2976,3693,13338,0
2977,4613,7590,1
2977,4613,-30360,0
2978,6839,9817,1
2978,6839,29451,0
2979,9764,12743,1
2979,9764,-12743,0
2980,2708,5688,1
2980,2708,-22752,0
2981,99,3080,1
2981,99,-3080,0
2982,7043,10025,1
2982,7043,-10025,0
2983,1323,4306,1
2983,1323,17224,0
2984,2630,5614,1
2984,2630,11228,0
2985,804,3789,1
2985,804,11367,0
2986,5661,8647,1
2986,5661,-25941,0
2987,4735,7722,1
2987,4735,30888,0
2988,4896,7884,1
2988,4896,0,0
2989,1129,4118,1
2989,1129,-12354,0
2990,5809,8799,1
2990,5809,-35196,0
2991,2437,5428,1
2991,2437,-21712,0
2992,9896,12888,1
2992,9896,-51552,0
2993,6222,9215,1
2993,6222,0,0
2994,7369,10363,1
2994,7369,41452,0
2995,4764,7759,1
2995,4764,-31036,0
2996,8681,11677,1
2996,8681,-23354,0
2997,7818,10815,1
2997,7818,-32445,0
2998,4206,7204,1
2998,4206,-7204,0
2999,8771,11770,1
2999,8771,-11770,0
3000,9926,12926,1
3000,9926,-25852,0
3001,716,3717,1
3001,716,0,0
3002,8381,11383,1
3002,8381,-45532,0
3003,9092,12095,1
3003,9092,-12095,0
3004,4314,7318,1
3004,4314,0,0
3005,2269,5274,1
3005,2269,10548,0
3006,8437,11443,1
3006,8437,45772,0
3007,8352,11359,1
3007,8352,22718,0
3008,2433,5441,1
3008,2433,-16323,0
3009,6211,9220,1
3009,6211,-27660,0
3010,1113,4123,1
3010,1113,-8246,0
3011,6969,9980,1
3011,6969,39920,0
3012,3497,6509,1
3012,3497,32545,0
3013,3371,6384,1
3013,3371,19152,0
3014,5591,8605,1
3014,5591,17210,0
3015,9644,12659,1
3015,9644,-37977,0
3016,9967,12983,1
3016,9967,64915,0
3017,3852,6869,1
3017,3852,0,0
3018,1598,4616,1
3018,1598,-9232,0
3019,8170,11189,1
3019,8170,-44756,0
3020,9517,12537,1
3020,9517,62685,0
3021,5666,8687,1
3021,5666,-17374,0
3022,9654,12676,1
3022,9654,-25352,0
3023,1454,4477,1
3023,1454,-13431,0
3024,7077,10101,1
3024,7077,-30303,0
3025,5073,8098,1
3025,5073,-32392,0
3026,1001,4027,1
3026,1001,-12081,0
3027,8789,11816,1
3027,8789,35448,0
3028,1910,4938,1
3028,1910,-19752,0
3029,2724,5753,1
3029,2724,-11506,0
3030,3331,6361,1
3030,3331,25444,0
3031,5593,8624,1
3031,5593,0,0
3032,8735,11767,1
3032,8735,0,0
3033,1285,4318,1
3033,1285,8636,0
3034,1829,4863,1
3034,1829,-9726,0
3035,2180,5215,1
3035,2180,0,0
3036,2148,5184,1
3036,2148,-10368,0
3037,6141,9178,1
3037,6141,18356,0
3038,3940,6978,1
3038,3940,-20934,0
3039,2499,5538,1
3039,2499,0,0
3040,7628,10668,1
3040,7628,-21336,0
3041,8896,11937,1
3041,8896,35811,0
3042,4107,7149,1
3042,4107,0,0
3043,1821,4864,1
3043,1821,-14592,0
3044,5267,8311,1
3044,5267,-16622,0
3045,936,3981,1
3045,936,15924,0
3046,1152,4198,1
3046,1152,-12594,0
3047,5252,8299,1
3047,5252,-16598,0
3048,3508,6556,1
3048,3508,-13112,0
3049,13,3062,1
3049,13,9186,0
3050,5589,8639,1
3050,5589,-8639,0
3051,9474,12525,1
3051,9474,37575,0
3052,4502,7554,1
3052,4502,37770,0
3053,6961,10014,1
3053,6961,-10014,0
3054,502,3556,1
3054,502,7112,0
3055,9782,12837,1
3055,9782,38511,0
3056,8851,11907,1
3056,8851,59535,0
3057,3763,6820,1
3057,3763,13640,0
3058,2551,5609,1
3058,2551,11218,0
3059,4601,7660,1
3059,4601,-7660,0
3060,9035,12095,1
3060,9035,-12095,0
3061,7849,10910,1
3061,7849,-21820,0
3062,4111,7173,1
3062,4111,-21519,0
3063,6738,9801,1
3063,6738,-19602,0
3064,9976,13040,1
3064,9976,65200,0
3065,4056,7121,1
3065,4056,-7121,0
3066,1979,5045,1
3066,1979,10090,0
3067,5981,9048,1
3067,5981,18096,0
3068,9139,12207,1
3068,9139,-36621,0
3069,5191,8260,1
3069,5191,33040,0
3070,6708,9778,1
3070,6708,-19556,0
3071,3126,6197,1
3071,3126,30985,0
3072,1074,4146,1
3072,1074,-4146,0
3073,1696,4769,1
3073,1696,-19076,0
3074,8251,11325,1
3074,8251,22650,0
3075,8742,11817,1
3075,8742,-47268,0
3076,5961,9037,1
3076,5961,18074,0
3077,9267,12344,1
3077,9267,61720,0
3078,9519,12597,1
3078,9519,-12597,0
3079,4856,7935,1
3079,4856,-23805,0
3080,4472,7552,1
3080,4472,30208,0
3081,6481,9562,1
3081,6481,47810,0
3082,4757,7839,1
3082,4757,0,0
3083,4883,7966,1
3083,4883,23898,0
3084,7658,10742,1
3084,7658,0,0
3085,2707,5792,1
3085,2707,28960,0
3086,7675,10761,1
3086,7675,-10761,0
3087,9028,12115,1
3087,9028,36345,0
3088,8415,11503,1
3088,8415,-11503,0
3089,5016,8105,1
3089,5016,24315,0
3090,4678,7768,1
3090,4678,-15536,0
3091,4782,7873,1
3091,4782,15746,0
3092,5477,8569,1
3092,5477,-8569,0
3093,8741,11834,1
3093,8741,35502,0
3094,8874,11968,1
3094,8874,-23936,0
3095,9554,12649,1
3095,9554,-12649,0
3096,3556,6652,1
3096,3556,-26608,0
3097,3578,6675,1
3097,3578,26700,0
3098,3780,6878,1
3098,3780,-6878,0
3099,5409,8508,1
3099,5409,34032,0
3100,8357,11457,1
3100,8357,34371,0
3101,6839,9940,1
3101,6839,-19880,0
3102,7359,10461,1
3102,7359,20922,0
3103,6072,9175,1
3103,6072,-36700,0
3104,8119,11223,1
3104,8119,-44892,0
3105,1295,4400,1
3105,1295,8800,0
3106,2535,5641,1
3106,2535,16923,0
3107,2705,5812,1
3107,2705,29060,0
3108,2156,5264,1
3108,2156,-10528,0
3109,4415,7524,1
3109,4415,-30096,0
3110,9701,12811,1
3110,9701,-51244,0
3111,8650,11761,1
3111,8650,-35283,0
3112,3470,6582,1
3112,3470,32910,0
3113,1644,4757,1
3113,1644,-9514,0
3114,4337,7451,1
3114,4337,22353,0
3115,2665,5780,1
3115,2665,17340,0
3116,4728,7844,1
3116,4728,-15688,0
3117,4100,7217,1
3117,4100,14434,0
3118,9589,12707,1
3118,9589,38121,0
3119,6642,9761,1
3119,6642,-19522,0
3120,4404,7524,1
3120,4404,15048,0
3121,1624,4745,1
3121,1624,23725,0
3122,533,3655,1
3122,533,18275,0
3123,8019,11142,1
3123,8019,-44568,0
3124,4505,7629,1
3124,4505,38145,0
3125,1614,4739,1
3125,1614,-14217,0
3126,2813,5939,1
3126,2813,11878,0
3127,4281,7408,1
3127,4281,-7408,0
3128,5838,8966,1
3128,5838,-35864,0
3129,9821,12950,1
3129,9821,-51800,0
3130,5964,9094,1
3130,5964,18188,0
3131,6435,9566,1
3131,6435,47830,0
3132,5314,8446,1
3132,5314,33784,0
